2669,2020-12-30,9,12,嘉義縣,大林鎮,多雲,20,16,10
26612,2020-12-30,12,15,嘉義縣,大林鎮,多雲,20,16,9
26615,2020-12-30,15,18,嘉義縣,大林鎮,晴,20,15,9
26618,2020-12-30,18,21,嘉義縣,大林鎮,晴,20,12,6
26621,2020-12-30,21,0,嘉義縣,大林鎮,晴,20,10,5
2660,2020-12-31,0,3,嘉義縣,大林鎮,晴,20,9,4
2663,2020-12-31,3,6,嘉義縣,大林鎮,多雲,20,9,4
2776,2020-12-30,6,9,嘉義縣,梅山鄉,多雲,20,17,14
2779,2020-12-30,9,12,嘉義縣,梅山鄉,多雲,20,16,13
27712,2020-12-30,12,15,嘉義縣,梅山鄉,多雲,20,16,12
27715,2020-12-30,15,18,嘉義縣,梅山鄉,晴,20,16,13
27718,2020-12-30,18,21,嘉義縣,梅山鄉,晴,20,11,9
27721,2020-12-30,21,0,嘉義縣,梅山鄉,晴,20,10,8
2770,2020-12-31,0,3,嘉義縣,梅山鄉,多雲,20,9,8
2773,2020-12-31,3,6,嘉義縣,梅山鄉,陰,20,9,7
2656,2020-12-30,6,9,嘉義縣,布袋鎮,晴,0,17,11
2659,2020-12-30,9,12,嘉義縣,布袋鎮,晴,0,16,10
26512,2020-12-30,12,15,嘉義縣,布袋鎮,晴,0,16,10
26515,2020-12-30,15,18,嘉義縣,布袋鎮,晴,0,15,9
26518,2020-12-30,18,21,嘉義縣,布袋鎮,晴,0,12,5
26521,2020-12-30,21,0,嘉義縣,布袋鎮,晴,0,11,3
2650,2020-12-31,0,3,嘉義縣,布袋鎮,晴,0,10,3
2653,2020-12-31,3,6,嘉義縣,布袋鎮,晴,0,10,2
2766,2020-12-30,6,9,嘉義縣,竹崎鄉,多雲,20,17,15
2769,2020-12-30,9,12,嘉義縣,竹崎鄉,多雲,20,17,14
27612,2020-12-30,12,15,嘉義縣,竹崎鄉,多雲,20,17,14
27615,2020-12-30,15,18,嘉義縣,竹崎鄉,晴,20,16,15
27618,2020-12-30,18,21,嘉義縣,竹崎鄉,晴,20,12,10
27621,2020-12-30,21,0,嘉義縣,竹崎鄉,晴,20,10,9
2760,2020-12-31,0,3,嘉義縣,竹崎鄉,多雲,20,9,8
2763,2020-12-31,3,6,嘉義縣,竹崎鄉,多雲,20,9,7
2716,2020-12-30,6,9,嘉義縣,東石鄉,晴,0,17,10
2719,2020-12-30,9,12,嘉義縣,東石鄉,晴,0,16,10
27112,2020-12-30,12,15,嘉義縣,東石鄉,晴,0,16,9
27115,2020-12-30,15,18,嘉義縣,東石鄉,晴,0,15,8
27118,2020-12-30,18,21,嘉義縣,東石鄉,晴,0,12,5
27121,2020-12-30,21,0,嘉義縣,東石鄉,晴,0,11,3
2710,2020-12-31,0,3,嘉義縣,東石鄉,晴,0,10,3
2713,2020-12-31,3,6,嘉義縣,東石鄉,晴,0,10,2
3096,2020-12-30,6,9,屏東縣,來義鄉,多雲,0,21,23
3099,2020-12-30,9,12,屏東縣,來義鄉,多雲,0,21,22
30912,2020-12-30,12,15,屏東縣,來義鄉,陰,0,21,22
30915,2020-12-30,15,18,屏東縣,來義鄉,陰,0,20,21
30918,2020-12-30,18,21,屏東縣,來義鄉,多雲,0,16,15
30921,2020-12-30,21,0,屏東縣,來義鄉,多雲,0,13,12
3090,2020-12-31,0,3,屏東縣,來義鄉,多雲,0,11,10
3093,2020-12-31,3,6,屏東縣,來義鄉,多雲,0,10,10
2836,2020-12-30,6,9,屏東縣,東港鎮,陰,0,23,22
2839,2020-12-30,9,12,屏東縣,東港鎮,多雲,0,22,19
28312,2020-12-30,12,15,屏東縣,東港鎮,陰,0,21,20
28315,2020-12-30,15,18,屏東縣,東港鎮,陰,0,21,19
28318,2020-12-30,18,21,屏東縣,東港鎮,陰,0,18,16
28321,2020-12-30,21,0,屏東縣,東港鎮,多雲,0,16,13
2830,2020-12-31,0,3,屏東縣,東港鎮,多雲,0,14,12
2833,2020-12-31,3,6,屏東縣,東港鎮,陰,0,13,10
2926,2020-12-30,6,9,屏東縣,枋山鄉,晴,0,21,22
2929,2020-12-30,9,12,屏東縣,枋山鄉,晴,0,21,22
29212,2020-12-30,12,15,屏東縣,枋山鄉,晴,0,21,21
29215,2020-12-30,15,18,屏東縣,枋山鄉,陰,0,20,19
29218,2020-12-30,18,21,屏東縣,枋山鄉,多雲,0,16,11
29221,2020-12-30,21,0,屏東縣,枋山鄉,晴,0,14,12
2920,2020-12-31,0,3,屏東縣,枋山鄉,晴,0,14,10
2923,2020-12-31,3,6,屏東縣,枋山鄉,晴,0,13,10
2826,2020-12-30,6,9,屏東縣,潮州鎮,多雲,0,22,22
2829,2020-12-30,9,12,屏東縣,潮州鎮,多雲,0,22,21
28212,2020-12-30,12,15,屏東縣,潮州鎮,陰,0,21,22
28215,2020-12-30,15,18,屏東縣,潮州鎮,陰,0,21,20
28218,2020-12-30,18,21,屏東縣,潮州鎮,陰,0,17,14
28221,2020-12-30,21,0,屏東縣,潮州鎮,多雲,0,14,12
2820,2020-12-31,0,3,屏東縣,潮州鎮,多雲,0,13,11
2823,2020-12-31,3,6,屏東縣,潮州鎮,陰,0,12,10
2946,2020-12-30,6,9,屏東縣,滿州鄉,短暫雨,60,20,15
2949,2020-12-30,9,12,屏東縣,滿州鄉,短暫雨,60,20,14
29412,2020-12-30,12,15,屏東縣,滿州鄉,短暫雨,60,19,13
29415,2020-12-30,15,18,屏東縣,滿州鄉,短暫雨,60,18,12
29418,2020-12-30,18,21,屏東縣,滿州鄉,短暫雨,60,15,8
29421,2020-12-30,21,0,屏東縣,滿州鄉,短暫雨,60,14,8
2940,2020-12-31,0,3,屏東縣,滿州鄉,多雲,60,14,7
2943,2020-12-31,3,6,屏東縣,滿州鄉,陰,60,14,7
2856,2020-12-30,6,9,屏東縣,萬丹鄉,陰,0,22,22
2859,2020-12-30,9,12,屏東縣,萬丹鄉,多雲,0,22,20
28512,2020-12-30,12,15,屏東縣,萬丹鄉,陰,0,22,21
28515,2020-12-30,15,18,屏東縣,萬丹鄉,陰,0,22,20
28518,2020-12-30,18,21,屏東縣,萬丹鄉,陰,0,18,14
28521,2020-12-30,21,0,屏東縣,萬丹鄉,多雲,0,15,13
2850,2020-12-31,0,3,屏東縣,萬丹鄉,多雲,0,14,11
2853,2020-12-31,3,6,屏東縣,萬丹鄉,陰,0,13,10
3066,2020-12-30,6,9,屏東縣,霧臺鄉,晴,0,16,17
3069,2020-12-30,9,12,屏東縣,霧臺鄉,多雲,0,17,18
30612,2020-12-30,12,15,屏東縣,霧臺鄉,陰,0,17,18
30615,2020-12-30,15,18,屏東縣,霧臺鄉,多雲,0,16,16
30618,2020-12-30,18,21,屏東縣,霧臺鄉,晴,0,11,11
30621,2020-12-30,21,0,屏東縣,霧臺鄉,晴,0,9,9
3060,2020-12-31,0,3,屏東縣,霧臺鄉,多雲,0,9,8
3063,2020-12-31,3,6,屏東縣,霧臺鄉,晴,0,8,7
2846,2020-12-30,6,9,屏東縣,恆春鎮,晴,0,21,20
2849,2020-12-30,9,12,屏東縣,恆春鎮,晴,0,21,17
28412,2020-12-30,12,15,屏東縣,恆春鎮,晴,0,21,14
28415,2020-12-30,15,18,屏東縣,恆春鎮,晴,0,20,15
28418,2020-12-30,18,21,屏東縣,恆春鎮,多雲,0,16,10
28421,2020-12-30,21,0,屏東縣,恆春鎮,晴,0,15,10
2840,2020-12-31,0,3,屏東縣,恆春鎮,晴,0,15,10
2843,2020-12-31,3,6,屏東縣,恆春鎮,多雲,0,14,9
3136,2020-12-30,6,9,屏東縣,三地門鄉,晴,0,20,22
3139,2020-12-30,9,12,屏東縣,三地門鄉,多雲,0,20,22
31312,2020-12-30,12,15,屏東縣,三地門鄉,陰,0,20,21
31315,2020-12-30,15,18,屏東縣,三地門鄉,陰,0,19,20
31318,2020-12-30,18,21,屏東縣,三地門鄉,晴,0,15,14
31321,2020-12-30,21,0,屏東縣,三地門鄉,晴,0,13,13
3130,2020-12-31,0,3,屏東縣,三地門鄉,多雲,0,12,12
3133,2020-12-31,3,6,屏東縣,三地門鄉,晴,0,11,11
3056,2020-12-30,6,9,屏東縣,佳冬鄉,多雲,0,22,23
3059,2020-12-30,9,12,屏東縣,佳冬鄉,晴,0,22,21
30512,2020-12-30,12,15,屏東縣,佳冬鄉,陰,0,21,21
30515,2020-12-30,15,18,屏東縣,佳冬鄉,陰,0,20,20
30518,2020-12-30,18,21,屏東縣,佳冬鄉,多雲,0,17,16
30521,2020-12-30,21,0,屏東縣,佳冬鄉,多雲,0,15,12
3050,2020-12-31,0,3,屏東縣,佳冬鄉,多雲,0,13,11
3053,2020-12-31,3,6,屏東縣,佳冬鄉,多雲,0,12,10
2896,2020-12-30,6,9,屏東縣,南州鄉,陰,0,22,22
2899,2020-12-30,9,12,屏東縣,南州鄉,多雲,0,22,20
28912,2020-12-30,12,15,屏東縣,南州鄉,多雲,0,21,21
28915,2020-12-30,15,18,屏東縣,南州鄉,陰,0,20,20
28918,2020-12-30,18,21,屏東縣,南州鄉,陰,0,17,15
28921,2020-12-30,21,0,屏東縣,南州鄉,多雲,0,15,12
2890,2020-12-31,0,3,屏東縣,南州鄉,多雲,0,13,11
2893,2020-12-31,3,6,屏東縣,南州鄉,陰,0,12,9
2816,2020-12-30,6,9,屏東縣,屏東市,多雲,0,22,22
2819,2020-12-30,9,12,屏東縣,屏東市,多雲,0,22,21
28112,2020-12-30,12,15,屏東縣,屏東市,多雲,0,22,21
28115,2020-12-30,15,18,屏東縣,屏東市,陰,0,22,20
28118,2020-12-30,18,21,屏東縣,屏東市,陰,0,18,14
28121,2020-12-30,21,0,屏東縣,屏東市,多雲,0,15,13
2810,2020-12-31,0,3,屏東縣,屏東市,多雲,0,13,12
2813,2020-12-31,3,6,屏東縣,屏東市,陰,0,12,10
2936,2020-12-30,6,9,屏東縣,車城鄉,晴,0,21,21
2939,2020-12-30,9,12,屏東縣,車城鄉,晴,0,21,19
29312,2020-12-30,12,15,屏東縣,車城鄉,晴,0,20,17
29315,2020-12-30,15,18,屏東縣,車城鄉,晴,0,19,16
29318,2020-12-30,18,21,屏東縣,車城鄉,多雲,0,16,11
29321,2020-12-30,21,0,屏東縣,車城鄉,晴,0,15,11
2930,2020-12-31,0,3,屏東縣,車城鄉,晴,0,15,11
2933,2020-12-31,3,6,屏東縣,車城鄉,晴,0,14,10
2906,2020-12-30,6,9,屏東縣,琉球鄉,陰,0,22,19
2909,2020-12-30,9,12,屏東縣,琉球鄉,多雲,0,22,17
29012,2020-12-30,12,15,屏東縣,琉球鄉,陰,0,21,19
29015,2020-12-30,15,18,屏東縣,琉球鄉,陰,0,20,20
29018,2020-12-30,18,21,屏東縣,琉球鄉,陰,0,18,16
29021,2020-12-30,21,0,屏東縣,琉球鄉,多雲,0,16,14
2900,2020-12-31,0,3,屏東縣,琉球鄉,陰,0,15,13
2903,2020-12-31,3,6,屏東縣,琉球鄉,陰,0,14,12
3026,2020-12-30,6,9,屏東縣,麟洛鄉,多雲,0,22,22
3029,2020-12-30,9,12,屏東縣,麟洛鄉,多雲,0,22,20
30212,2020-12-30,12,15,屏東縣,麟洛鄉,多雲,0,21,21
30215,2020-12-30,15,18,屏東縣,麟洛鄉,陰,0,21,20
30218,2020-12-30,18,21,屏東縣,麟洛鄉,多雲,0,17,14
30221,2020-12-30,21,0,屏東縣,麟洛鄉,多雲,0,15,13
3020,2020-12-31,0,3,屏東縣,麟洛鄉,多雲,0,13,12
3023,2020-12-31,3,6,屏東縣,麟洛鄉,陰,0,12,11
3076,2020-12-30,6,9,屏東縣,泰武鄉,多雲,0,21,24
3079,2020-12-30,9,12,屏東縣,泰武鄉,多雲,0,21,23
30712,2020-12-30,12,15,屏東縣,泰武鄉,陰,0,21,22
30715,2020-12-30,15,18,屏東縣,泰武鄉,陰,0,20,21
30718,2020-12-30,18,21,屏東縣,泰武鄉,多雲,0,16,15
30721,2020-12-30,21,0,屏東縣,泰武鄉,多雲,0,14,14
3070,2020-12-31,0,3,屏東縣,泰武鄉,多雲,0,13,12
3073,2020-12-31,3,6,屏東縣,泰武鄉,多雲,0,12,12
3016,2020-12-30,6,9,屏東縣,長治鄉,多雲,0,22,22
3019,2020-12-30,9,12,屏東縣,長治鄉,多雲,0,22,20
30112,2020-12-30,12,15,屏東縣,長治鄉,多雲,0,22,21
30115,2020-12-30,15,18,屏東縣,長治鄉,陰,0,21,20
30118,2020-12-30,18,21,屏東縣,長治鄉,多雲,0,17,15
30121,2020-12-30,21,0,屏東縣,長治鄉,多雲,0,14,13
3010,2020-12-31,0,3,屏東縣,長治鄉,多雲,0,13,11
3013,2020-12-31,3,6,屏東縣,長治鄉,陰,0,12,10
3086,2020-12-30,6,9,屏東縣,瑪家鄉,晴,0,20,22
3089,2020-12-30,9,12,屏東縣,瑪家鄉,多雲,0,20,22
30812,2020-12-30,12,15,屏東縣,瑪家鄉,陰,0,20,21
30815,2020-12-30,15,18,屏東縣,瑪家鄉,多雲,0,20,20
30818,2020-12-30,18,21,屏東縣,瑪家鄉,晴,0,15,14
30821,2020-12-30,21,0,屏東縣,瑪家鄉,晴,0,13,13
3080,2020-12-31,0,3,屏東縣,瑪家鄉,多雲,0,12,12
3083,2020-12-31,3,6,屏東縣,瑪家鄉,多雲,0,11,11
2986,2020-12-30,6,9,屏東縣,里港鄉,多雲,0,21,20
2989,2020-12-30,9,12,屏東縣,里港鄉,多雲,0,21,19
29812,2020-12-30,12,15,屏東縣,里港鄉,多雲,0,21,18
29815,2020-12-30,15,18,屏東縣,里港鄉,多雲,0,20,19
29818,2020-12-30,18,21,屏東縣,里港鄉,多雲,0,17,13
29821,2020-12-30,21,0,屏東縣,里港鄉,多雲,0,14,12
2980,2020-12-31,0,3,屏東縣,里港鄉,多雲,0,12,11
2983,2020-12-31,3,6,屏東縣,里港鄉,多雲,0,12,10
2966,2020-12-30,6,9,屏東縣,九如鄉,多雲,0,22,21
2969,2020-12-30,9,12,屏東縣,九如鄉,多雲,0,21,19
29612,2020-12-30,12,15,屏東縣,九如鄉,多雲,0,21,19
29615,2020-12-30,15,18,屏東縣,九如鄉,多雲,0,21,20
29618,2020-12-30,18,21,屏東縣,九如鄉,多雲,0,17,13
29621,2020-12-30,21,0,屏東縣,九如鄉,多雲,0,14,13
2960,2020-12-31,0,3,屏東縣,九如鄉,多雲,0,13,11
2963,2020-12-31,3,6,屏東縣,九如鄉,多雲,0,12,10
3006,2020-12-30,6,9,屏東縣,竹田鄉,多雲,0,21,21
3009,2020-12-30,9,12,屏東縣,竹田鄉,多雲,0,21,20
30012,2020-12-30,12,15,屏東縣,竹田鄉,陰,0,21,21
30015,2020-12-30,15,18,屏東縣,竹田鄉,陰,0,20,20
30018,2020-12-30,18,21,屏東縣,竹田鄉,陰,0,17,14
30021,2020-12-30,21,0,屏東縣,竹田鄉,陰,0,14,12
3000,2020-12-31,0,3,屏東縣,竹田鄉,多雲,0,12,11
3003,2020-12-31,3,6,屏東縣,竹田鄉,多雲,0,12,10
2996,2020-12-30,6,9,屏東縣,內埔鄉,多雲,0,21,22
2999,2020-12-30,9,12,屏東縣,內埔鄉,多雲,0,21,21
29912,2020-12-30,12,15,屏東縣,內埔鄉,多雲,0,21,21
29915,2020-12-30,15,18,屏東縣,內埔鄉,陰,0,21,20
29918,2020-12-30,18,21,屏東縣,內埔鄉,陰,0,17,14
29921,2020-12-30,21,0,屏東縣,內埔鄉,多雲,0,14,12
2990,2020-12-31,0,3,屏東縣,內埔鄉,多雲,0,13,11
2993,2020-12-31,3,6,屏東縣,內埔鄉,多雲,0,12,10
2916,2020-12-30,6,9,屏東縣,枋寮鄉,晴,0,21,22
2919,2020-12-30,9,12,屏東縣,枋寮鄉,晴,0,21,21
29112,2020-12-30,12,15,屏東縣,枋寮鄉,多雲,0,20,20
29115,2020-12-30,15,18,屏東縣,枋寮鄉,陰,0,20,19
29118,2020-12-30,18,21,屏東縣,枋寮鄉,多雲,0,17,14
29121,2020-12-30,21,0,屏東縣,枋寮鄉,晴,0,14,12
2910,2020-12-31,0,3,屏東縣,枋寮鄉,多雲,0,13,10
2913,2020-12-31,3,6,屏東縣,枋寮鄉,多雲,0,12,10
3046,2020-12-30,6,9,屏東縣,新埤鄉,多雲,0,22,23
3049,2020-12-30,9,12,屏東縣,新埤鄉,多雲,0,22,22
30412,2020-12-30,12,15,屏東縣,新埤鄉,陰,0,21,22
30415,2020-12-30,15,18,屏東縣,新埤鄉,陰,0,21,20
30418,2020-12-30,18,21,屏東縣,新埤鄉,多雲,0,17,16
30421,2020-12-30,21,0,屏東縣,新埤鄉,多雲,0,14,12
3040,2020-12-31,0,3,屏東縣,新埤鄉,多雲,0,13,11
3043,2020-12-31,3,6,屏東縣,新埤鄉,多雲,0,12,10
2976,2020-12-30,6,9,屏東縣,鹽埔鄉,多雲,0,21,22
2979,2020-12-30,9,12,屏東縣,鹽埔鄉,多雲,0,21,21
29712,2020-12-30,12,15,屏東縣,鹽埔鄉,多雲,0,21,20
29715,2020-12-30,15,18,屏東縣,鹽埔鄉,多雲,0,21,19
29718,2020-12-30,18,21,屏東縣,鹽埔鄉,晴,0,16,13
29721,2020-12-30,21,0,屏東縣,鹽埔鄉,晴,0,14,13
2970,2020-12-31,0,3,屏東縣,鹽埔鄉,多雲,0,12,11
2973,2020-12-31,3,6,屏東縣,鹽埔鄉,多雲,0,12,11
3116,2020-12-30,6,9,屏東縣,獅子鄉,晴,0,21,21
3119,2020-12-30,9,12,屏東縣,獅子鄉,晴,0,20,20
31112,2020-12-30,12,15,屏東縣,獅子鄉,晴,0,20,18
31115,2020-12-30,15,18,屏東縣,獅子鄉,多雲,0,19,17
31118,2020-12-30,18,21,屏東縣,獅子鄉,多雲,0,15,11
31121,2020-12-30,21,0,屏東縣,獅子鄉,晴,0,14,11
3110,2020-12-31,0,3,屏東縣,獅子鄉,晴,0,14,11
3113,2020-12-31,3,6,屏東縣,獅子鄉,晴,0,13,10
3106,2020-12-30,6,9,屏東縣,春日鄉,晴,0,21,23
3109,2020-12-30,9,12,屏東縣,春日鄉,晴,0,21,22
31012,2020-12-30,12,15,屏東縣,春日鄉,多雲,0,21,21
31015,2020-12-30,15,18,屏東縣,春日鄉,陰,0,20,20
31018,2020-12-30,18,21,屏東縣,春日鄉,多雲,0,16,14
31021,2020-12-30,21,0,屏東縣,春日鄉,晴,0,14,12
3100,2020-12-31,0,3,屏東縣,春日鄉,多雲,0,12,10
3103,2020-12-31,3,6,屏東縣,春日鄉,多雲,0,11,9
3036,2020-12-30,6,9,屏東縣,萬巒鄉,多雲,0,21,22
3039,2020-12-30,9,12,屏東縣,萬巒鄉,多雲,0,21,21
30312,2020-12-30,12,15,屏東縣,萬巒鄉,陰,0,21,21
30315,2020-12-30,15,18,屏東縣,萬巒鄉,陰,0,21,20
30318,2020-12-30,18,21,屏東縣,萬巒鄉,陰,0,16,14
30321,2020-12-30,21,0,屏東縣,萬巒鄉,多雲,0,14,12
3030,2020-12-31,0,3,屏東縣,萬巒鄉,多雲,0,12,11
3033,2020-12-31,3,6,屏東縣,萬巒鄉,多雲,0,12,10
2956,2020-12-30,6,9,屏東縣,高樹鄉,晴,0,21,22
2959,2020-12-30,9,12,屏東縣,高樹鄉,晴,0,21,21
29512,2020-12-30,12,15,屏東縣,高樹鄉,多雲,0,21,20
29515,2020-12-30,15,18,屏東縣,高樹鄉,晴,0,20,20
29518,2020-12-30,18,21,屏東縣,高樹鄉,晴,0,16,14
29521,2020-12-30,21,0,屏東縣,高樹鄉,晴,0,13,13
2950,2020-12-31,0,3,屏東縣,高樹鄉,多雲,0,12,12
2953,2020-12-31,3,6,屏東縣,高樹鄉,多雲,0,12,11
3126,2020-12-30,6,9,屏東縣,牡丹鄉,短暫雨,30,19,18
3129,2020-12-30,9,12,屏東縣,牡丹鄉,短暫雨,30,18,16
31212,2020-12-30,12,15,屏東縣,牡丹鄉,短暫雨,30,18,14
31215,2020-12-30,15,18,屏東縣,牡丹鄉,短暫雨,30,17,14
31218,2020-12-30,18,21,屏東縣,牡丹鄉,短暫雨,30,13,9
31221,2020-12-30,21,0,屏東縣,牡丹鄉,短暫雨,30,12,8
3120,2020-12-31,0,3,屏東縣,牡丹鄉,晴,30,12,7
3123,2020-12-31,3,6,屏東縣,牡丹鄉,多雲,30,11,6
2866,2020-12-30,6,9,屏東縣,崁頂鄉,陰,0,23,24
2869,2020-12-30,9,12,屏東縣,崁頂鄉,多雲,0,22,22
28612,2020-12-30,12,15,屏東縣,崁頂鄉,多雲,0,22,22
28615,2020-12-30,15,18,屏東縣,崁頂鄉,陰,0,21,21
28618,2020-12-30,18,21,屏東縣,崁頂鄉,陰,0,18,16
28621,2020-12-30,21,0,屏東縣,崁頂鄉,多雲,0,15,13
2860,2020-12-31,0,3,屏東縣,崁頂鄉,多雲,0,14,12
2863,2020-12-31,3,6,屏東縣,崁頂鄉,陰,0,13,10
2876,2020-12-30,6,9,屏東縣,新園鄉,陰,0,22,21
2879,2020-12-30,9,12,屏東縣,新園鄉,多雲,0,22,19
28712,2020-12-30,12,15,屏東縣,新園鄉,陰,0,21,21
28715,2020-12-30,15,18,屏東縣,新園鄉,陰,0,21,20
28718,2020-12-30,18,21,屏東縣,新園鄉,陰,0,18,14
28721,2020-12-30,21,0,屏東縣,新園鄉,多雲,0,15,13
2870,2020-12-31,0,3,屏東縣,新園鄉,多雲,0,13,11
2873,2020-12-31,3,6,屏東縣,新園鄉,陰,0,12,10
2886,2020-12-30,6,9,屏東縣,林邊鄉,陰,0,21,21
2889,2020-12-30,9,12,屏東縣,林邊鄉,多雲,0,21,19
28812,2020-12-30,12,15,屏東縣,林邊鄉,陰,0,20,19
28815,2020-12-30,15,18,屏東縣,林邊鄉,陰,0,19,19
28818,2020-12-30,18,21,屏東縣,林邊鄉,陰,0,17,16
28821,2020-12-30,21,0,屏東縣,林邊鄉,多雲,0,14,12
2880,2020-12-31,0,3,屏東縣,林邊鄉,多雲,0,13,10
2883,2020-12-31,3,6,屏東縣,林邊鄉,多雲,0,12,9
3156,2020-12-30,6,9,臺東縣,成功鎮,短暫雨,60,19,13
3159,2020-12-30,9,12,臺東縣,成功鎮,短暫雨,60,18,12
31512,2020-12-30,12,15,臺東縣,成功鎮,短暫雨,60,17,11
31515,2020-12-30,15,18,臺東縣,成功鎮,短暫雨,60,16,11
31518,2020-12-30,18,21,臺東縣,成功鎮,短暫雨,60,13,6
31521,2020-12-30,21,0,臺東縣,成功鎮,短暫雨,60,12,7
3150,2020-12-31,0,3,臺東縣,成功鎮,短暫雨,60,12,6
3153,2020-12-31,3,6,臺東縣,成功鎮,短暫雨,60,11,5
3266,2020-12-30,6,9,臺東縣,延平鄉,短暫雨,30,17,18
3269,2020-12-30,9,12,臺東縣,延平鄉,短暫雨,30,17,17
32612,2020-12-30,12,15,臺東縣,延平鄉,短暫雨,30,16,15
32615,2020-12-30,15,18,臺東縣,延平鄉,短暫雨,30,14,13
32618,2020-12-30,18,21,臺東縣,延平鄉,短暫雨,30,11,9
32621,2020-12-30,21,0,臺東縣,延平鄉,短暫雨,30,10,7
3260,2020-12-31,0,3,臺東縣,延平鄉,晴,30,9,8
3263,2020-12-31,3,6,臺東縣,延平鄉,晴,30,8,7
3146,2020-12-30,6,9,臺東縣,臺東市,短暫雨,40,20,15
3149,2020-12-30,9,12,臺東縣,臺東市,短暫雨,40,19,14
31412,2020-12-30,12,15,臺東縣,臺東市,短暫雨,40,18,13
31415,2020-12-30,15,18,臺東縣,臺東市,短暫雨,40,17,13
31418,2020-12-30,18,21,臺東縣,臺東市,短暫雨,40,14,8
31421,2020-12-30,21,0,臺東縣,臺東市,短暫雨,40,12,6
3140,2020-12-31,0,3,臺東縣,臺東市,短暫雨,40,12,5
3143,2020-12-31,3,6,臺東縣,臺東市,短暫雨,40,11,4
3256,2020-12-30,6,9,臺東縣,海端鄉,陰,20,16,16
3259,2020-12-30,9,12,臺東縣,海端鄉,陰,20,15,16
32512,2020-12-30,12,15,臺東縣,海端鄉,短暫雨,20,15,14
32515,2020-12-30,15,18,臺東縣,海端鄉,短暫雨,20,13,12
32518,2020-12-30,18,21,臺東縣,海端鄉,多雲,20,10,8
32521,2020-12-30,21,0,臺東縣,海端鄉,多雲,20,9,7
3250,2020-12-31,0,3,臺東縣,海端鄉,多雲,20,8,6
3253,2020-12-31,3,6,臺東縣,海端鄉,多雲,20,7,5
3216,2020-12-30,6,9,臺東縣,卑南鄉,短暫雨,40,18,16
3219,2020-12-30,9,12,臺東縣,卑南鄉,短暫雨,40,18,15
32112,2020-12-30,12,15,臺東縣,卑南鄉,短暫雨,40,17,14
32115,2020-12-30,15,18,臺東縣,卑南鄉,短暫雨,40,15,13
32118,2020-12-30,18,21,臺東縣,卑南鄉,短暫雨,40,12,8
32121,2020-12-30,21,0,臺東縣,卑南鄉,短暫雨,40,11,6
3210,2020-12-31,0,3,臺東縣,卑南鄉,短暫雨,40,10,6
3213,2020-12-31,3,6,臺東縣,卑南鄉,短暫雨,40,10,6
3286,2020-12-30,6,9,臺東縣,達仁鄉,短暫雨,70,20,18
3289,2020-12-30,9,12,臺東縣,達仁鄉,短暫雨,70,20,16
32812,2020-12-30,12,15,臺東縣,達仁鄉,短暫雨,70,19,15
32815,2020-12-30,15,18,臺東縣,達仁鄉,短暫雨,70,18,15
32818,2020-12-30,18,21,臺東縣,達仁鄉,短暫雨,70,15,11
32821,2020-12-30,21,0,臺東縣,達仁鄉,短暫雨,70,14,8
3280,2020-12-31,0,3,臺東縣,達仁鄉,短暫雨,70,13,8
3283,2020-12-31,3,6,臺東縣,達仁鄉,短暫雨,70,12,7
3166,2020-12-30,6,9,臺東縣,關山鎮,陰,10,17,17
3169,2020-12-30,9,12,臺東縣,關山鎮,陰,10,16,17
31612,2020-12-30,12,15,臺東縣,關山鎮,短暫雨,10,16,15
31615,2020-12-30,15,18,臺東縣,關山鎮,短暫雨,10,14,14
31618,2020-12-30,18,21,臺東縣,關山鎮,多雲,10,11,10
31621,2020-12-30,21,0,臺東縣,關山鎮,晴,10,10,7
3160,2020-12-31,0,3,臺東縣,關山鎮,晴,10,9,7
3163,2020-12-31,3,6,臺東縣,關山鎮,多雲,10,8,6
3276,2020-12-30,6,9,臺東縣,金峰鄉,短暫雨,70,18,16
3279,2020-12-30,9,12,臺東縣,金峰鄉,短暫雨,70,17,15
32712,2020-12-30,12,15,臺東縣,金峰鄉,短暫雨,70,17,14
32715,2020-12-30,15,18,臺東縣,金峰鄉,短暫雨,70,15,13
32718,2020-12-30,18,21,臺東縣,金峰鄉,短暫雨,70,11,8
32721,2020-12-30,21,0,臺東縣,金峰鄉,短暫雨,70,10,6
3270,2020-12-31,0,3,臺東縣,金峰鄉,短暫雨,70,10,6
3273,2020-12-31,3,6,臺東縣,金峰鄉,短暫雨,70,9,5
3236,2020-12-30,6,9,臺東縣,綠島鄉,短暫雨,30,19,14
3239,2020-12-30,9,12,臺東縣,綠島鄉,陰,30,19,14
32312,2020-12-30,12,15,臺東縣,綠島鄉,陰,30,20,14
32315,2020-12-30,15,18,臺東縣,綠島鄉,陰,30,19,13
32318,2020-12-30,18,21,臺東縣,綠島鄉,短暫雨,30,15,8
32321,2020-12-30,21,0,臺東縣,綠島鄉,短暫雨,30,14,7
3230,2020-12-31,0,3,臺東縣,綠島鄉,短暫雨,30,13,7
3233,2020-12-31,3,6,臺東縣,綠島鄉,短暫雨,30,12,6
3226,2020-12-30,6,9,臺東縣,大武鄉,短暫雨,60,20,17
3229,2020-12-30,9,12,臺東縣,大武鄉,短暫雨,60,19,16
32212,2020-12-30,12,15,臺東縣,大武鄉,短暫雨,60,19,14
32215,2020-12-30,15,18,臺東縣,大武鄉,短暫雨,60,17,14
